id,date,salesman,client,state,product,quantity,unit_price,total_price
602,25/02/2020,Alejandro,Microsoft,Nuevo León,Plata,53.8774,3406.801,183549.5802
603,13/06/2020,Rodrigo,Samsung,Jalisco,Aluminio,54.2328,2422.9209,131401.7846
604,01/12/2020,Daniel,Spotify,Tamaulipas,Titanio,36.5164,1341.1598,48974.3277
605,17/09/2020,Alejandro,Netflix,Michoacán,Zinc,36.4178,143.7431,5234.8075
606,02/11/2020,Rodrigo,Spotify,Puebla,Hierro,82.3003,1031.5993,84900.9319
607,29/12/2020,Alejandro,Spotify,Nuevo León,Aluminio,25.1906,1810.2096,45600.2659
608,20/11/2020,Sergio,Spotify,Veracruz,Zinc,76.1269,1201.3355,91453.9475
609,19/02/2020,Carlos,Spotify,Guerrero,Titanio,43.2556,4355.0126,188378.683
610,26/08/2020,Javier,Microsoft,Tamaulipas,Titanio,15.941,1671.9603,26652.7191
611,14/11/2020,Miguel,Huawei,Tamaulipas,Titanio,59.4357,2308.7749,137223.6523
612,21/11/2020,Rodrigo,Huawei,Veracruz,Aluminio,50.4447,1648.3896,83152.5189
613,31/03/2020,Felipe,Netflix,Veracruz,Cobre,97.9389,193.3145,18933.0095
614,09/04/2020,Miguel,Spotify,Puebla,Aluminio,33.5974,2843.8574,95546.2146
615,12/08/2020,Daniel,Netflix,Ciudad de México,Níquel,34.5781,2161.6587,74746.0507
616,08/04/2020,Sergio,Microsoft,Puebla,Níquel,60.7596,2838.2037,172448.1215
617,22/11/2020,David,Apple,Michoacán,Plata,76.1754,1053.7506,80269.8735
618,06/06/2020,Alejandro,Microsoft,Jalisco,Zinc,4.6257,3429.1499,15862.2187
619,14/10/2020,Carlos,Netflix,Jalisco,Plata,29.505,114.7941,3386.9999
620,30/08/2020,Rodrigo,Facebook,Ciudad de México,Zinc,44.2724,3753.084,166158.0361
621,07/05/2020,Alejandro,Facebook,Tamaulipas,Titanio,59.739,1278.7664,76392.226
622,14/08/2020,Sergio,Samsung,Michoacán,Plata,48.3233,4031.16,194798.954
623,03/05/2020,Juan,Samsung,Guerrero,Cinc,50.8645,4806.0835,244459.0342
624,05/09/2020,Daniel,Netflix,Guerrero,Hierro,84.6091,4691.4996,396943.5588
625,04/07/2020,David,Huawei,Veracruz,Oro,29.4311,2146.4396,63172.0785
626,20/06/2020,Alejandro,Amazon,Ciudad de México,Titanio,29.478,1111.0764,32752.3101
627,24/09/2020,Rodrigo,Samsung,Ciudad de México,Níquel,87.6358,675.908,59233.7383
628,14/10/2020,Daniel,Amazon,Ciudad de México,Aluminio,2.9643,3531.6953,10469.0044
629,08/05/2020,Alejandro,Amazon,Michoacán,Titanio,63.3189,1307.2317,82772.4733
630,24/12/2020,Alejandro,Samsung,Veracruz,Níquel,83.5951,120.7497,10094.0832
631,26/11/2020,David,Microsoft,Guerrero,Aluminio,75.6821,4603.6635,348414.9214
632,05/05/2020,Alejandro,Samsung,Veracruz,Aluminio,41.8411,1221.0454,51089.8827
633,20/03/2020,Alejandro,Huawei,Veracruz,Níquel,66.9121,4553.203,304664.3745
634,25/03/2020,Carlos,Amazon,Ciudad de México,Platino,62.6836,2145.9158,134513.7276
635,03/01/2020,Juan,Google,Veracruz,Titanio,4.5571,655.71,2988.136
636,16/10/2020,Javier,Google,Tamaulipas,Oro,89.4843,3735.0009,334223.941
637,27/12/2020,Rodrigo,Samsung,Tamaulipas,Plata,38.3857,4736.0811,181797.7883
638,09/02/2020,Alejandro,Netflix,Jalisco,Aluminio,84.6015,4357.4713,368648.6082
639,02/05/2020,David,Spotify,Guerrero,Cobre,79.4629,409.4097,32532.8821
640,24/02/2020,David,Apple,Tamaulipas,Oro,57.3352,1064.0209,61005.8511
641,27/11/2020,Felipe,Google,Tamaulipas,Níquel,7.3723,3229.4234,23808.2781
642,14/11/2020,Miguel,Amazon,Tamaulipas,Plata,29.4338,2902.5841,85434.0799
643,17/01/2020,Miguel,Spotify,Ciudad de México,Plata,87.1045,4303.6243,374865.0428
644,22/08/2020,Carlos,Facebook,Ciudad de México,Hierro,31.3348,4645.0873,145552.8815
645,14/12/2020,Alejandro,Huawei,Guerrero,Titanio,73.9894,477.7917,35351.5212
646,18/02/2020,David,Spotify,Tamaulipas,Hierro,17.3216,4453.7652,77146.3393
647,24/04/2020,Daniel,Apple,Michoacán,Zinc,97.053,1520.5235,147571.3672
648,28/02/2020,Sergio,Huawei,Nuevo León,Níquel,69.975,258.6963,18102.2736
649,15/07/2020,David,Huawei,Tamaulipas,Cobre,19.9994,389.1519,7782.8045
650,10/08/2020,David,Spotify,Jalisco,Aluminio,10.2391,4309.8769,44129.2606
651,11/02/2020,Rodrigo,Samsung,Nuevo León,Oro,91.0864,3648.0415,332286.9673
652,08/09/2020,Carlos,Samsung,Puebla,Plata,3.0151,4386.5785,13225.9728
653,25/06/2020,Miguel,Microsoft,Michoacán,Titanio,71.1954,3663.7856,260844.6813
654,24/02/2020,Sergio,Huawei,Michoacán,Plata,95.195,3251.1873,309496.775
655,04/08/2020,Sergio,Amazon,Puebla,Hierro,80.2105,3087.839,247677.1101
656,22/04/2020,David,Netflix,Guerrero,Oro,43.6246,1355.8403,59147.9908
657,11/07/2020,Daniel,Facebook,Tamaulipas,Cinc,30.8762,973.2349,30049.7954
658,24/12/2020,Rodrigo,Spotify,Puebla,Titanio,64.8029,4121.9903,267116.9252
659,01/04/2020,Carlos,Huawei,Michoacán,Titanio,59.4546,3934.844,233944.5761
660,24/10/2020,Rodrigo,Apple,Tamaulipas,Hierro,90.7632,2594.6655,235500.1437
661,21/08/2020,Javier,Netflix,Ciudad de México,Zinc,22.3212,1255.5061,28024.4028
662,08/03/2020,David,Google,Guerrero,Aluminio,81.4591,2566.3984,209056.5039
663,29/10/2020,Juan,Amazon,Puebla,Titanio,12.8525,2684.8142,34506.5745
664,22/08/2020,Rodrigo,Apple,Tamaulipas,Hierro,57.924,3151.2991,182535.8491
665,03/11/2020,Felipe,Apple,Puebla,Zinc,25.628,612.9151,15707.7882
666,24/11/2020,Alejandro,Facebook,Nuevo León,Hierro,88.1008,3109.4285,273943.1384
667,12/01/2020,David,Microsoft,Guerrero,Plata,37.9402,447.3407,16972.1956
668,24/05/2020,David,Sony,Jalisco,Zinc,74.3043,407.7597,30298.2991
669,10/09/2020,Rodrigo,Samsung,Veracruz,Níquel,86.7401,3912.9546,339410.0733
670,11/03/2020,Alejandro,Huawei,Tamaulipas,Cinc,84.494,1318.0456,111366.9449
671,20/11/2020,Juan,Spotify,Puebla,Oro,49.9502,1887.5013,94281.0674
672,07/12/2020,Javier,Samsung,Nuevo León,Zinc,54.6998,1228.4243,67194.5635
673,19/11/2020,Alejandro,Microsoft,Jalisco,Cinc,34.6066,3919.0872,135626.2831
674,22/09/2020,Miguel,Netflix,Puebla,Aluminio,63.9021,4535.6472,289837.3809
675,07/10/2020,Felipe,Microsoft,Puebla,Cinc,36.7082,1694.8584,62215.2011
676,08/07/2020,David,Apple,Ciudad de México,Cinc,55.9026,1522.2943,85100.2093
677,24/11/2020,Felipe,Facebook,Ciudad de México,Titanio,48.3359,434.6538,21009.3826
678,04/07/2020,Javier,Samsung,Ciudad de México,Plata,79.4008,1063.3759,84432.8972
679,13/04/2020,Rodrigo,Microsoft,Michoacán,Níquel,80.6023,481.7347,38828.9248
680,27/11/2020,Javier,Spotify,Guerrero,Cinc,11.8787,1997.7814,23731.0459
681,03/12/2020,Juan,Samsung,Puebla,Titanio,38.712,1424.3232,55138.3997
682,16/03/2020,David,Netflix,Tamaulipas,Hierro,2.9192,2466.9513,7201.5242
683,20/05/2020,Javier,Microsoft,Nuevo León,Platino,14.1014,2055.8467,28990.3167
684,01/06/2020,Miguel,Spotify,Veracruz,Aluminio,64.4608,2270.1928,146338.444
685,18/03/2020,Felipe,Netflix,Nuevo León,Zinc,16.5026,809.6488,13361.3103
686,28/07/2020,Felipe,Amazon,Veracruz,Cobre,32.941,1522.599,50155.9337
687,25/03/2020,Javier,Huawei,Tamaulipas,Platino,32.4424,1729.9176,56122.6787
688,24/08/2020,Felipe,Sony,Ciudad de México,Níquel,17.139,2180.0452,37363.7947
689,12/05/2020,Javier,Netflix,Tamaulipas,Cobre,56.1412,1261.7909,70838.4553
690,07/07/2020,David,Amazon,Puebla,Plata,17.8276,2264.7084,40374.3155
691,13/11/2020,Sergio,Spotify,Jalisco,Cobre,63.8496,1247.3957,79645.7165
692,27/04/2020,Juan,Netflix,Veracruz,Platino,99.6495,4072.3152,405804.1735
693,31/08/2020,Sergio,Spotify,Ciudad de México,Titanio,12.7359,336.117,4280.7525
694,01/10/2020,Alejandro,Google,Guerrero,Plata,78.9256,4992.3998,394028.1497
695,05/05/2020,Javier,Huawei,Ciudad de México,Platino,39.9987,866.3002,34650.8818
696,12/04/2020,Sergio,Spotify,Jalisco,Titanio,20.1041,258.5052,5197.0144
697,03/04/2020,David,Apple,Veracruz,Cinc,74.1323,2205.4871,163497.8313
698,21/09/2020,Miguel,Spotify,Veracruz,Cobre,90.4683,3840.9499,347484.2078
699,10/05/2020,Sergio,Facebook,Veracruz,Titanio,69.9738,4974.7792,348104.2048
700,20/04/2020,Rodrigo,Microsoft,Nuevo León,Hierro,83.3256,2728.7536,227375.031
701,22/01/2020,David,Samsung,Michoacán,Hierro,14.5888,2518.8019,36746.2972
702,18/06/2020,Javier,Facebook,Tamaulipas,Níquel,81.6793,2015.6133,164633.8834
703,12/04/2020,Alejandro,Facebook,Tamaulipas,Níquel,87.7425,1930.2395,169364.0393
704,27/06/2020,Javier,Samsung,Nuevo León,Hierro,66.859,2844.6245,190188.7494
705,05/11/2020,Juan,Spotify,Puebla,Zinc,80.5343,408.516,32899.5501
706,13/04/2020,Alejandro,Huawei,Jalisco,Oro,68.5725,3291.5244,225708.0569
707,30/01/2020,Rodrigo,Spotify,Jalisco,Zinc,78.4928,4903.33,384876.101
708,30/03/2020,Alejandro,Spotify,Guerrero,Zinc,7.9469,2852.6373,22669.6234
709,02/11/2020,Miguel,Samsung,Veracruz,Plata,9.1188,2862.2792,26100.5516
710,01/10/2020,Daniel,Facebook,Veracruz,Plata,97.9145,110.007,10771.2804
711,11/08/2020,Felipe,Google,Puebla,Aluminio,22.7114,1553.0619,35272.21
712,14/06/2020,David,Netflix,Guerrero,Cinc,60.1517,1009.685,60734.2692
713,11/03/2020,Carlos,Samsung,Ciudad de México,Platino,69.7291,767.9157,53546.0706
714,28/06/2020,David,Sony,Guerrero,Platino,25.0711,741.0115,18577.9734
715,18/12/2020,David,Sony,Guerrero,Níquel,52.3268,3840.82,200977.82
716,19/04/2020,Javier,Sony,Puebla,Hierro,30.549,444.5769,13581.3797
717,12/07/2020,Rodrigo,Huawei,Michoacán,Hierro,84.3626,1308.8828,110420.7561
718,01/01/2020,Alejandro,Microsoft,Ciudad de México,Aluminio,56.1548,3427.4982,192470.4759
719,18/12/2020,Juan,Spotify,Puebla,Cinc,38.6047,2514.3196,97064.5539
720,14/01/2020,Sergio,Huawei,Puebla,Oro,82.5466,1464.5865,120896.636
721,16/06/2020,Javier,Microsoft,Jalisco,Cinc,63.9154,647.8766,41409.292
722,05/11/2020,Daniel,Microsoft,Jalisco,Platino,65.8068,2493.4615,164086.7222
723,16/05/2020,Carlos,Spotify,Puebla,Cinc,62.1681,4621.5826,287315.0092
724,01/04/2020,Alejandro,Google,Tamaulipas,Hierro,79.7151,2550.6004,203321.3659
725,21/03/2020,Felipe,Amazon,Guerrero,Níquel,93.8572,1376.0206,129149.4407
726,10/09/2020,Rodrigo,Samsung,Nuevo León,Titanio,92.1432,3784.3658,348703.5748
727,03/08/2020,Daniel,Apple,Tamaulipas,Platino,16.8003,2828.744,47523.7478
728,04/11/2020,Alejandro,Huawei,Tamaulipas,Aluminio,24.0744,615.7339,14823.4242
729,24/04/2020,Javier,Microsoft,Puebla,Platino,99.5794,2790.5003,277876.3456
730,08/08/2020,Miguel,Huawei,Ciudad de México,Titanio,39.8025,3162.4348,125872.8111
731,31/07/2020,Rodrigo,Amazon,Ciudad de México,Cobre,65.8197,847.0119,55750.0692
732,02/01/2020,Felipe,Facebook,Michoacán,Platino,33.0874,2862.427,94710.2671
733,09/01/2020,Sergio,Huawei,Tamaulipas,Oro,63.9363,1797.486,114924.6041
734,12/09/2020,Alejandro,Samsung,Michoacán,Cobre,43.9174,2207.2466,96936.5318
735,29/01/2020,Rodrigo,Spotify,Puebla,Níquel,76.635,2952.2163,226243.0962
736,12/10/2020,Daniel,Sony,Tamaulipas,Cobre,26.8902,4053.1713,108990.5869
737,23/07/2020,David,Apple,Jalisco,Platino,28.458,2653.4041,75510.5739
738,17/09/2020,David,Samsung,Jalisco,Níquel,72.8857,2100.6172,153104.9551
739,28/11/2020,Alejandro,Amazon,Puebla,Oro,6.2539,4415.5839,27614.6202
740,12/09/2020,Daniel,Netflix,Tamaulipas,Cobre,88.0549,1255.6574,110566.7868
741,04/09/2020,Alejandro,Facebook,Puebla,Zinc,27.9579,1705.2149,47674.2277
742,10/02/2020,Felipe,Spotify,Guerrero,Níquel,19.2775,1117.3769,21540.2332
743,11/07/2020,Carlos,Huawei,Puebla,Níquel,65.9316,3108.3772,204940.2822
744,03/09/2020,Daniel,Amazon,Ciudad de México,Níquel,22.7706,2467.346,56182.9488
745,08/04/2020,Javier,Samsung,Nuevo León,Zinc,11.6685,1417.5707,16540.9237
746,05/02/2020,Alejandro,Microsoft,Guerrero,Oro,99.0421,377.6578,37404.0216
747,11/03/2020,Daniel,Microsoft,Puebla,Cinc,93.8873,1428.0548,134076.2094
748,04/09/2020,Carlos,Netflix,Tamaulipas,Zinc,17.5104,3881.7532,67971.0512
749,13/11/2020,Sergio,Amazon,Tamaulipas,Cinc,25.5711,4313.483,110300.5051
750,15/08/2020,Rodrigo,Google,Puebla,Platino,42.1538,2974.4384,125383.8814
751,08/07/2020,Juan,Facebook,Puebla,Cinc,42.5347,3069.3589,130554.26
752,11/04/2020,Carlos,Apple,Ciudad de México,Platino,70.3508,4010.0253,282108.4879
753,06/02/2020,Daniel,Netflix,Michoacán,Titanio,73.5823,3742.4593,275378.763
754,28/02/2020,David,Huawei,Veracruz,Aluminio,47.157,127.8136,6027.3059
755,02/09/2020,Miguel,Google,Tamaulipas,Titanio,36.6123,3798.6525,139077.4049
756,06/05/2020,Javier,Spotify,Puebla,Platino,43.6049,2523.4974,110036.8518
757,19/02/2020,Rodrigo,Google,Guerrero,Níquel,67.4408,398.2806,26860.3623
758,06/03/2020,Felipe,Spotify,Michoacán,Plata,95.0321,619.4393,58866.6175
759,11/06/2020,Miguel,Huawei,Ciudad de México,Cobre,63.7911,3010.8825,192067.5066
760,23/05/2020,Carlos,Huawei,Veracruz,Cinc,51.4705,1316.0056,67735.4662
761,01/01/2020,Carlos,Netflix,Michoacán,Platino,33.6112,4745.2824,159494.6358
762,07/02/2020,Javier,Google,Michoacán,Hierro,97.4163,2226.131,216861.4453
763,28/12/2020,Daniel,Google,Guerrero,Platino,45.8084,4644.7913,212770.4578
764,28/04/2020,Sergio,Samsung,Puebla,Cinc,81.5922,1350.965,110228.2065
765,16/09/2020,Daniel,Sony,Guerrero,Cobre,81.4293,3406.5215,277390.6612
766,11/08/2020,Juan,Huawei,Puebla,Hierro,51.4308,3572.2833,183725.3879
767,26/08/2020,Miguel,Facebook,Ciudad de México,Titanio,4.4282,3080.9351,13642.9968
768,06/09/2020,Juan,Facebook,Jalisco,Hierro,31.3413,1936.1889,60682.6772
769,23/08/2020,Felipe,Facebook,Ciudad de México,Oro,84.6011,2760.3141,233525.6092
770,06/11/2020,Carlos,Microsoft,Jalisco,Aluminio,37.3154,541.2831,20198.1954
771,13/02/2020,Daniel,Apple,Nuevo León,Platino,6.769,3375.5031,22848.7805
772,19/04/2020,Javier,Google,Michoacán,Hierro,97.174,1600.6359,155540.1929
773,09/12/2020,Javier,Spotify,Guerrero,Aluminio,97.2404,4827.0116,469380.5388
774,26/10/2020,Rodrigo,Samsung,Veracruz,Hierro,25.0647,679.6438,17035.068
775,27/10/2020,Daniel,Netflix,Veracruz,Cinc,66.4477,4428.5598,294267.613
776,01/11/2020,Sergio,Samsung,Michoacán,Oro,91.7907,652.1012,59856.8256
777,08/09/2020,Juan,Netflix,Michoacán,Aluminio,88.2677,610.9388,53926.1627
778,10/07/2020,Javier,Google,Veracruz,Zinc,31.5087,1082.1876,34098.3244
779,09/06/2020,Felipe,Sony,Puebla,Titanio,48.5756,792.1629,38479.7882
780,13/04/2020,David,Google,Ciudad de México,Titanio,12.1577,4868.8396,59193.8912
781,03/10/2020,Felipe,Microsoft,Tamaulipas,Titanio,52.3552,1038.7878,54385.943
782,01/05/2020,Juan,Netflix,Veracruz,Platino,8.1106,4536.8601,36796.6575
783,30/05/2020,Alejandro,Samsung,Nuevo León,Plata,20.8541,965.925,20143.4965
784,02/03/2020,Miguel,Amazon,Guerrero,Zinc,68.5192,3771.9382,258450.1879
785,20/08/2020,Sergio,Apple,Nuevo León,Plata,31.2749,2825.1146,88355.1766
786,01/09/2020,Felipe,Google,Tamaulipas,Níquel,62.6979,929.7884,58295.7801
787,05/08/2020,Miguel,Spotify,Tamaulipas,Cinc,78.7496,3611.0212,284366.4751
788,15/11/2020,Sergio,Amazon,Puebla,Níquel,39.844,3480.0084,138657.4547
789,15/08/2020,Alejandro,Huawei,Veracruz,Níquel,47.7392,2364.7562,112891.5692
790,29/07/2020,Daniel,Sony,Nuevo León,Aluminio,50.7668,3027.2923,153685.9427
791,25/07/2020,Sergio,Huawei,Puebla,Hierro,8.629,913.1437,7879.517
792,26/05/2020,Carlos,Sony,Nuevo León,Níquel,64.5564,4324.7302,279189.0127
793,04/01/2020,Rodrigo,Google,Jalisco,Cobre,63.9201,2802.7351,179151.1079
794,19/10/2020,Felipe,Sony,Michoacán,Cinc,10.8346,2856.7884,30952.1596
795,04/02/2020,David,Facebook,Tamaulipas,Aluminio,79.0249,1413.4954,111701.3326
796,07/04/2020,Alejandro,Microsoft,Michoacán,Plata,93.9205,490.4252,46060.98
797,17/09/2020,Daniel,Google,Veracruz,Oro,39.999,4936.6623,197461.5553
798,09/05/2020,Alejandro,Microsoft,Nuevo León,Titanio,68.2774,3884.4385,265219.3612
799,11/05/2020,David,Apple,Ciudad de México,Platino,33.6446,657.0962,22107.7388
800,11/09/2020,David,Facebook,Nuevo León,Platino,97.6203,547.6789,53464.5785
801,03/12/2020,Alejandro,Apple,Veracruz,Cinc,5.5921,3261.7749,18240.1714
802,28/08/2020,Carlos,Microsoft,Guerrero,Cobre,43.5476,3828.6923,166730.3608
803,29/10/2020,David,Spotify,Tamaulipas,Cobre,95.9,2826.1142,271024.3518
804,14/11/2020,Rodrigo,Spotify,Michoacán,Oro,63.9947,3009.928,192619.4394
805,26/01/2020,Miguel,Amazon,Michoacán,Zinc,64.1013,1260.2267,80782.1698
806,06/04/2020,Carlos,Sony,Puebla,Aluminio,75.3854,1356.0016,102222.723
807,29/09/2020,Javier,Sony,Jalisco,Hierro,94.78,2087.9173,197892.8017
808,25/10/2020,Daniel,Google,Michoacán,Cinc,11.4377,925.6713,10587.5506
809,25/06/2020,Daniel,Huawei,Veracruz,Cinc,87.0358,3697.6257,321825.8109
810,13/04/2020,Felipe,Amazon,Ciudad de México,Platino,7.3571,359.0479,2641.5513
811,04/01/2020,Sergio,Samsung,Michoacán,Níquel,8.4847,3599.4249,30540.0404
812,23/01/2020,Alejandro,Spotify,Tamaulipas,Zinc,44.3807,934.1478,41458.1333
813,13/09/2020,Carlos,Apple,Nuevo León,Cinc,95.4795,4211.3792,402100.3803
814,13/01/2020,Felipe,Google,Michoacán,Titanio,53.7824,2614.0323,140588.9308
815,12/08/2020,Daniel,Spotify,Tamaulipas,Platino,74.6704,1469.6652,109740.4884
816,03/04/2020,Juan,Apple,Jalisco,Cobre,47.5733,1836.749,87380.2112
817,14/06/2020,David,Google,Tamaulipas,Platino,56.3239,790.4703,44522.3701
818,21/05/2020,Carlos,Amazon,Michoacán,Zinc,16.9505,1942.5863,32927.8091
819,27/11/2020,Miguel,Google,Tamaulipas,Hierro,89.6357,191.973,17207.6342
820,12/08/2020,Alejandro,Sony,Tamaulipas,Zinc,13.9268,2681.7823,37348.6457
821,14/04/2020,Juan,Facebook,Jalisco,Cobre,90.0872,3062.6013,275901.1758
822,27/06/2020,Rodrigo,Netflix,Michoacán,Hierro,95.2784,1103.0433,105096.2008
823,21/02/2020,Felipe,Amazon,Guerrero,Zinc,12.9743,3758.5762,48764.8952
824,28/06/2020,Juan,Amazon,Tamaulipas,Plata,72.4397,4247.4953,307687.2853
825,26/08/2020,Daniel,Spotify,Michoacán,Plata,42.0813,2489.292,104752.6434
826,29/03/2020,Daniel,Sony,Jalisco,Zinc,97.5134,250.0336,24381.6265
827,02/08/2020,Rodrigo,Huawei,Guerrero,Titanio,7.4629,2105.8683,15715.8845
828,26/09/2020,Daniel,Facebook,Ciudad de México,Cobre,89.6814,4704.0857,421868.9913
829,10/06/2020,Daniel,Facebook,Michoacán,Níquel,18.8469,1918.3415,36154.7904
830,30/10/2020,Daniel,Microsoft,Puebla,Platino,75.0257,1292.2276,96950.2802
831,02/03/2020,Miguel,Apple,Guerrero,Oro,8.4707,517.9608,4387.4905
832,10/04/2020,Sergio,Samsung,Puebla,Aluminio,59.717,3670.8261,219210.7222
833,10/09/2020,Carlos,Amazon,Ciudad de México,Níquel,31.2859,3255.2405,101843.1288
834,30/06/2020,Carlos,Amazon,Puebla,Plata,81.426,3264.6067,265823.8652
835,26/05/2020,Felipe,Apple,Jalisco,Titanio,63.4224,1218.2593,77264.9286
836,16/10/2020,Carlos,Spotify,Michoacán,Aluminio,12.0194,3440.6702,41354.7914
837,24/06/2020,Sergio,Google,Guerrero,Aluminio,75.3022,4935.8479,371680.2057
838,09/11/2020,Daniel,Google,Puebla,Hierro,6.5544,1193.6688,7823.7828
839,22/12/2020,David,Microsoft,Nuevo León,Cinc,85.086,2369.6361,201622.8572
840,13/09/2020,David,Microsoft,Guerrero,Hierro,60.123,3359.8612,202004.9349
841,24/08/2020,Miguel,Amazon,Guerrero,Platino,11.5719,470.531,5444.9377
842,21/03/2020,Sergio,Samsung,Jalisco,Zinc,39.0338,2984.9248,116512.9577
843,27/05/2020,Juan,Sony,Jalisco,Cobre,45.1557,1630.2189,73613.6756
844,04/11/2020,Javier,Google,Guerrero,Platino,48.0139,3511.5959,168605.4144
845,15/10/2020,David,Amazon,Jalisco,Oro,53.71,2391.6481,128455.4195
846,21/01/2020,Juan,Amazon,Michoacán,Cobre,19.6384,1383.4508,27168.7602
847,21/09/2020,Alejandro,Google,Veracruz,Cobre,82.3749,366.746,30210.6651
848,25/11/2020,Rodrigo,Facebook,Puebla,Níquel,13.4075,1771.8082,23755.5184
849,14/09/2020,David,Microsoft,Puebla,Cobre,67.6164,4262.1592,288191.8613
850,05/10/2020,David,Sony,Puebla,Titanio,50.7124,2481.9539,125865.839
851,29/07/2020,Felipe,Google,Puebla,Aluminio,72.1497,1957.5619,141237.5038
852,18/07/2020,Daniel,Facebook,Guerrero,Oro,1.6298,902.9123,1471.5665
853,02/10/2020,Juan,Spotify,Tamaulipas,Platino,51.8079,3131.8068,162252.3335
854,07/03/2020,Daniel,Samsung,Guerrero,Plata,23.9763,3611.9919,86602.2014
855,27/06/2020,Alejandro,Spotify,Guerrero,Hierro,20.5581,4867.0314,100056.9182
856,08/04/2020,Juan,Spotify,Guerrero,Cinc,79.4311,3544.691,281558.7053
857,01/10/2020,David,Amazon,Nuevo León,Plata,71.0132,330.6665,23481.6863
858,30/11/2020,Miguel,Google,Tamaulipas,Zinc,22.395,1742.5545,39024.508
859,01/07/2020,David,Samsung,Guerrero,Plata,58.3566,3820.784,222967.9636
860,07/01/2020,Carlos,Netflix,Jalisco,Platino,93.779,2265.3861,212445.6431
861,18/02/2020,Felipe,Facebook,Ciudad de México,Zinc,40.0134,3875.5778,155075.0447
862,14/03/2020,Javier,Netflix,Tamaulipas,Hierro,10.6755,3942.0587,42083.4477
863,28/07/2020,Juan,Netflix,Jalisco,Níquel,80.0339,4754.1318,380491.7091
864,12/03/2020,David,Sony,Guerrero,Aluminio,26.3466,886.8265,23364.8631
865,05/01/2020,Javier,Samsung,Tamaulipas,Oro,72.324,3831.6326,277118.9962
866,29/06/2020,Daniel,Huawei,Jalisco,Oro,11.5102,4984.3596,57370.9759
867,03/02/2020,Rodrigo,Huawei,Puebla,Níquel,65.0703,969.7255,63100.3292
868,31/07/2020,Daniel,Samsung,Ciudad de México,Aluminio,39.2991,2180.641,85697.2287
869,05/04/2020,Juan,Sony,Tamaulipas,Titanio,64.1051,721.583,46257.1504
870,12/03/2020,Felipe,Microsoft,Guerrero,Cobre,47.7331,4711.0384,224872.4671
871,10/06/2020,Carlos,Sony,Guerrero,Titanio,98.1018,1470.4813,144256.8624
872,15/02/2020,Felipe,Google,Jalisco,Aluminio,2.1909,522.1839,1144.0527
873,28/08/2020,Sergio,Spotify,Michoacán,Zinc,74.8066,4962.6731,371240.7015
874,17/12/2020,Carlos,Apple,Tamaulipas,Aluminio,52.9382,536.091,28379.6926
875,27/03/2020,Alejandro,Spotify,Nuevo León,Cinc,93.1909,581.6734,54206.6677
876,18/06/2020,Daniel,Google,Jalisco,Níquel,16.5519,2676.0159,44293.1476
877,20/03/2020,Alejandro,Amazon,Ciudad de México,Cobre,56.8753,685.7252,39000.8265
878,07/02/2020,Miguel,Google,Veracruz,Platino,73.0969,4877.017,356494.8239
879,23/11/2020,Juan,Facebook,Ciudad de México,Cobre,26.0523,3366.9866,87717.745
880,03/05/2020,David,Samsung,Tamaulipas,Aluminio,48.2366,1227.9156,59230.4736
881,18/03/2020,Daniel,Huawei,Jalisco,Oro,99.5482,2779.1489,276659.2705
882,06/01/2020,Daniel,Sony,Nuevo León,Plata,19.3561,3542.8945,68576.6202
883,11/01/2020,Miguel,Netflix,Veracruz,Hierro,32.932,1023.2136,33696.4703
884,18/04/2020,Daniel,Microsoft,Jalisco,Platino,79.4982,741.1307,58918.5566
885,04/12/2020,Juan,Spotify,Nuevo León,Titanio,11.3806,3063.0155,34858.9542
886,07/09/2020,Miguel,Microsoft,Puebla,Plata,3.3265,411.7905,1369.8211
887,02/10/2020,David,Huawei,Veracruz,Oro,2.5283,4097.1079,10358.7179
888,19/03/2020,Rodrigo,Microsoft,Guerrero,Platino,22.0621,1832.7307,40433.888
889,20/07/2020,Daniel,Apple,Nuevo León,Hierro,62.9613,872.6975,54946.1691
890,08/04/2020,Felipe,Microsoft,Michoacán,Hierro,81.2826,4434.2702,360429.011
891,22/09/2020,Carlos,Sony,Michoacán,Titanio,88.9753,1276.7044,113595.157
892,19/07/2020,David,Facebook,Ciudad de México,Oro,36.2635,1109.8007,40245.2577
893,09/02/2020,Miguel,Huawei,Veracruz,Platino,35.8925,3904.2123,140131.94
894,27/02/2020,Rodrigo,Google,Michoacán,Platino,3.0641,1220.0634,3738.3963
895,11/01/2020,Felipe,Sony,Tamaulipas,Cinc,68.8625,1123.1928,77345.8642
896,28/02/2020,Carlos,Apple,Ciudad de México,Aluminio,68.8514,4902.87,337569.4635
897,14/01/2020,Rodrigo,Huawei,Ciudad de México,Hierro,25.2299,3108.2401,78420.5869
898,13/12/2020,Miguel,Sony,Jalisco,Oro,67.4788,1981.7404,133725.4641
899,12/03/2020,Javier,Samsung,Veracruz,Titanio,22.4795,4956.425,111417.9558
900,16/10/2020,Javier,Google,Tamaulipas,Níquel,57.1499,1079.6744,61703.284
901,14/05/2020,Miguel,Apple,Michoacán,Cinc,79.832,2951.9702,235661.685
902,10/07/2020,Felipe,Apple,Jalisco,Zinc,38.7715,398.1068,15435.1978
903,06/08/2020,Felipe,Huawei,Puebla,Cinc,8.9282,4870.7772,43487.273
